logM logSFR logZ z duste ngrid
8.74122562127041 -2.0893933404266862 -1.7077973668437234 1.6338 2.194347211984832 -0.46369537546862283
8.74122562127041 -2.0893933404266862 -1.7077973668437234 2.8549 0.009033081885619685 -0.39420411572835795
8.74122562127041 -2.0893933404266862 -1.7077973668437234 2.8549 0.19066668166931433 -0.38595897953768055
8.74122562127041 -2.0893933404266862 -1.7077973668437234 2.8549 0.4404911840982963 -0.3894002854384588
8.74122562127041 -2.0893933404266862 -1.7077973668437234 2.8549 0.8873498694275661 -0.4280379163527681
8.74122562127041 -2.0893933404266862 -1.7077973668437234 2.8549 2.194347211984832 -0.40781429513205575
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.5176 0.009033081885619685 -0.7408023532602193
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.5176 0.19066668166931433 -0.13235549249425616
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.5176 0.4404911840982963 -0.3278470935324028
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.5176 0.8873498694275661 0.4515413276435768
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.5176 2.194347211984832 -0.06811404694794837
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.8049 0.009033081885619685 -0.7319155571838627
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.8049 0.19066668166931433 -0.6221165657621209
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.8049 0.4404911840982963 0.3152392863546172
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.8049 0.8873498694275661 -0.2286199699936335
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.8049 2.194347211984832 -0.3089587853144615
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.1011 0.009033081885619685 -0.48983531373002187
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.1011 0.19066668166931433 -0.15950880663754174
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.1011 0.4404911840982963 -0.16799571351240744
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.1011 0.8873498694275661 -0.3400355963938302
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.1011 2.194347211984832 -0.38156631351792014
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.6338 0.009033081885619685 -0.42475108986720883
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.6338 0.19066668166931433 -0.35151219768657727
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.6338 0.4404911840982963 -0.256993458782102
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.6338 0.8873498694275661 -0.3618454067473442
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.6338 2.194347211984832 -0.36546956444058765
8.74122562127041 -2.0893933404266862 -0.5547283557099562 2.8549 0.009033081885619685 -0.39857394395954304
8.74122562127041 -2.0893933404266862 -0.5547283557099562 2.8549 0.19066668166931433 -0.37850657148077993
8.74122562127041 -2.0893933404266862 -0.5547283557099562 2.8549 0.4404911840982963 -0.3665206308124377
8.74122562127041 -2.0893933404266862 -0.5547283557099562 2.8549 0.8873498694275661 -0.3813052084544034
8.74122562127041 -2.0893933404266862 -0.5547283557099562 2.8549 2.194347211984832 -0.37448861734053224
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.5176 0.009033081885619685 -0.4027033914886937
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.5176 0.19066668166931433 -0.2607105980926314
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.5176 0.4404911840982963 -0.12352814266445597
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.5176 0.8873498694275661 -0.024139962997682674
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.5176 2.194347211984832 -0.08545434218943146
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.8049 0.009033081885619685 -0.913025032214003
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.8049 0.19066668166931433 -0.32123132396469956
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.8049 0.4404911840982963 -0.1777689220464529
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.8049 0.8873498694275661 -0.26312561551613245
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.8049 2.194347211984832 -0.2181349955439832
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.1011 0.009033081885619685 -0.4958680557914604
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.1011 0.19066668166931433 -0.28895663641730895
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.1011 0.4404911840982963 -0.2485034369898737
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.1011 0.8873498694275661 -0.2494049541337687
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.1011 2.194347211984832 -0.3556329087737024
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.6338 0.009033081885619685 -0.4275745558341532
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.6338 0.19066668166931433 -0.37000557835706516
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.6338 0.4404911840982963 -0.3311973391347583
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.6338 0.8873498694275661 -0.3501790203956316
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.6338 2.194347211984832 -0.3542601982153706
8.74122562127041 -2.0893933404266862 -0.23961790059945975 2.8549 0.009033081885619685 -0.3997790413262733
8.74122562127041 -2.0893933404266862 -0.23961790059945975 2.8549 0.19066668166931433 -0.36081430771229894
8.74122562127041 -2.0893933404266862 -0.23961790059945975 2.8549 0.4404911840982963 -0.3572729507317214
8.74122562127041 -2.0893933404266862 -0.23961790059945975 2.8549 0.8873498694275661 -0.37128855231953184
8.74122562127041 -2.0893933404266862 -0.23961790059945975 2.8549 2.194347211984832 -0.3661697654898223
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.5176 0.009033081885619685 -0.5923680362768483
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.5176 0.19066668166931433 -0.36987714274788364
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.5176 0.4404911840982963 -0.3931429490434377
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.5176 0.8873498694275661 -0.035687343868560276
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.5176 2.194347211984832 0.007553882466558158
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.8049 0.009033081885619685 -0.6373454478960873
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.8049 0.19066668166931433 -0.2971210209901438
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.8049 0.4404911840982963 -0.051874311628584927
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.8049 0.8873498694275661 -0.14289116437650679
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.8049 2.194347211984832 -0.07972225606473637
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.1011 0.009033081885619685 -0.6582865323004832
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.1011 0.19066668166931433 -0.43634545875553954
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.1011 0.4404911840982963 -0.34787713499621203
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.1011 0.8873498694275661 -0.4131258739544887
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.1011 2.194347211984832 -0.36614033960497605
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.6338 0.009033081885619685 -0.4294287135624132
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.6338 0.19066668166931433 -0.38403122442803417
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.6338 0.4404911840982963 -0.33306560090994675
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.6338 0.8873498694275661 -0.34622973693471076
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.6338 2.194347211984832 -0.3547010247160952
8.74122562127041 -2.0893933404266862 -0.01834548100866405 2.8549 0.009033081885619685 -0.4027311907128371
8.74122562127041 -2.0893933404266862 -0.01834548100866405 2.8549 0.19066668166931433 -0.38918647106054816
8.74122562127041 -2.0893933404266862 -0.01834548100866405 2.8549 0.4404911840982963 -0.3663983448572393
8.74122562127041 -2.0893933404266862 -0.01834548100866405 2.8549 0.8873498694275661 -0.37038293304757225
8.74122562127041 -2.0893933404266862 -0.01834548100866405 2.8549 2.194347211984832 -0.37043293778116226
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.5176 0.009033081885619685 -0.702374299598456
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.5176 0.19066668166931433 -0.33089520836725295
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.5176 0.4404911840982963 -0.7081455606515707
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.5176 0.8873498694275661 0.16253470823502508
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.5176 2.194347211984832 0.14860576736815562
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.8049 0.009033081885619685 -0.772427601492783
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.8049 0.19066668166931433 -0.22774872199641505
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.8049 0.4404911840982963 -0.3729589292966302
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.8049 0.8873498694275661 0.011561482577180298
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.8049 2.194347211984832 0.04388419942641834
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.1011 0.009033081885619685 -0.6372265997473665
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.1011 0.19066668166931433 -0.4143682355824918
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.1011 0.4404911840982963 -0.5056146202528511
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.1011 0.8873498694275661 -0.3433523630310562
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.1011 2.194347211984832 -0.28191656583326385
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.6338 0.009033081885619685 -0.4184326154903786
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.6338 0.19066668166931433 -0.3896694042798356
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.6338 0.4404911840982963 -0.37932791265408194
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.6338 0.8873498694275661 -0.34926672573390666
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.6338 2.194347211984832 -0.3423935893699016
8.74122562127041 -2.0893933404266862 0.18078936049713185 2.8549 0.009033081885619685 -0.40449349780243704
8.74122562127041 -2.0893933404266862 0.18078936049713185 2.8549 0.19066668166931433 -0.39539000068466984
8.74122562127041 -2.0893933404266862 0.18078936049713185 2.8549 0.4404911840982963 -0.38195901369095053
8.74122562127041 -2.0893933404266862 0.18078936049713185 2.8549 0.8873498694275661 -0.3719312626007387
8.74122562127041 -2.0893933404266862 0.18078936049713185 2.8549 2.194347211984832 -0.36869503540516535
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.5176 0.009033081885619685 -0.7038415076583104
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.5176 0.19066668166931433 -0.0013210265623767982
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.5176 0.4404911840982963 -0.18837283956231
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.5176 0.8873498694275661 0.2995820884170359
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.5176 2.194347211984832 -0.7772027794381253
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.8049 0.009033081885619685 -0.5111692413208746
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.8049 0.19066668166931433 -0.08466369775300853
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.8049 0.4404911840982963 -0.1967485199244319
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.8049 0.8873498694275661 -0.6793878562100858
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.8049 2.194347211984832 -1.0805954461531093
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.1011 0.009033081885619685 -0.3007099809311051
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.1011 0.19066668166931433 -0.08023960969644557
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.1011 0.4404911840982963 0.028466910993279897
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.1011 0.8873498694275661 -1.000274954215411
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.1011 2.194347211984832 -0.6880520638104842
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.6338 0.009033081885619685 -0.39955231936496216
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.6338 0.19066668166931433 -0.34618883775689824
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.6338 0.4404911840982963 -0.39632533210831855
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.6338 0.8873498694275661 -0.5078762706363829
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.6338 2.194347211984832 -0.4140605938869749
9.450848592528617 -2.0893933404266862 -1.7077973668437234 2.8549 0.009033081885619685 -0.4015799693782729
9.450848592528617 -2.0893933404266862 -1.7077973668437234 2.8549 0.19066668166931433 -0.3953265058252792
9.450848592528617 -2.0893933404266862 -1.7077973668437234 2.8549 0.4404911840982963 -0.39202285273096205
9.450848592528617 -2.0893933404266862 -1.7077973668437234 2.8549 0.8873498694275661 -0.40391566061792283
9.450848592528617 -2.0893933404266862 -1.7077973668437234 2.8549 2.194347211984832 -0.38285469537098493
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.5176 0.009033081885619685 -0.4184228118209803
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.5176 0.19066668166931433 -0.31721706150988116
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.5176 0.4404911840982963 -0.09352974712814938
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.5176 0.8873498694275661 0.04744746693842032
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.5176 2.194347211984832 0.22797932903294377
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.8049 0.009033081885619685 -0.49796487527534405
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.8049 0.19066668166931433 -0.1016910431320584
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.8049 0.4404911840982963 -0.14604872731347296
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.8049 0.8873498694275661 -0.04549671074076443
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.8049 2.194347211984832 -0.1334026719857656
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.1011 0.009033081885619685 -0.2783042775568938
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.1011 0.19066668166931433 -0.2891206813987949
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.1011 0.4404911840982963 -0.19579026294800317
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.1011 0.8873498694275661 -0.002560950041210577
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.1011 2.194347211984832 -0.025927166226531434
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.6338 0.009033081885619685 -0.44380043634369415
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.6338 0.19066668166931433 -0.394262343664074
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.6338 0.4404911840982963 -0.346898279304503
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.6338 0.8873498694275661 -0.2996387973426482
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.6338 2.194347211984832 -0.28538224616999
9.450848592528617 -2.0893933404266862 -0.5547283557099562 2.8549 0.009033081885619685 -0.41797891957331956
9.450848592528617 -2.0893933404266862 -0.5547283557099562 2.8549 0.19066668166931433 -0.4011335497693887
9.450848592528617 -2.0893933404266862 -0.5547283557099562 2.8549 0.4404911840982963 -0.3784054223708253
9.450848592528617 -2.0893933404266862 -0.5547283557099562 2.8549 0.8873498694275661 -0.3600460919677567
9.450848592528617 -2.0893933404266862 -0.5547283557099562 2.8549 2.194347211984832 -0.3524083326868387
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.5176 0.009033081885619685 -0.2736511494215531
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.5176 0.19066668166931433 -0.41435244941530014
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.5176 0.4404911840982963 -0.12955957405002563
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.5176 0.8873498694275661 0.10314534957834608
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.5176 2.194347211984832 0.14197298312860396
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.8049 0.009033081885619685 -0.5224796292080574
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.8049 0.19066668166931433 -0.33617978597750753
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.8049 0.4404911840982963 -0.2004757424887797
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.8049 0.8873498694275661 -0.22599741467106307
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.8049 2.194347211984832 -0.0160817745845584
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.1011 0.009033081885619685 -0.1678654090813848
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.1011 0.19066668166931433 -0.2905569894081278
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.1011 0.4404911840982963 -0.2154068998314404
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.1011 0.8873498694275661 -0.1406412367159192
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.1011 2.194347211984832 -0.12091338629506806
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.6338 0.009033081885619685 -0.43469237552152423
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.6338 0.19066668166931433 -0.3885784095187318
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.6338 0.4404911840982963 -0.31389045241412283
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.6338 0.8873498694275661 -0.2700709837295775
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.6338 2.194347211984832 -0.2811622508798779
9.450848592528617 -2.0893933404266862 -0.23961790059945975 2.8549 0.009033081885619685 -0.41329783560241273
9.450848592528617 -2.0893933404266862 -0.23961790059945975 2.8549 0.19066668166931433 -0.40222029432497697
9.450848592528617 -2.0893933404266862 -0.23961790059945975 2.8549 0.4404911840982963 -0.37147875638042616
9.450848592528617 -2.0893933404266862 -0.23961790059945975 2.8549 0.8873498694275661 -0.3459981054139781
9.450848592528617 -2.0893933404266862 -0.23961790059945975 2.8549 2.194347211984832 -0.34331222822308705
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.5176 0.009033081885619685 -0.29122611324864156
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.5176 0.19066668166931433 -0.34180087853708396
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.5176 0.4404911840982963 -0.21810422912392524
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.5176 0.8873498694275661 0.16703319682625212
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.5176 2.194347211984832 0.21555049996203468
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.8049 0.009033081885619685 -0.3540206151892087
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.8049 0.19066668166931433 -0.4494679782656735
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.8049 0.4404911840982963 -0.19034725167270228
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.8049 0.8873498694275661 -0.17785648454138406
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.8049 2.194347211984832 0.048675415839322056
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.1011 0.009033081885619685 -0.717106839585923
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.1011 0.19066668166931433 -0.0390771533496454
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.1011 0.4404911840982963 -0.026718059060841882
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.1011 0.8873498694275661 -0.18191439911262558
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.1011 2.194347211984832 -0.09314398681335676
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.6338 0.009033081885619685 -0.4713452433966755
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.6338 0.19066668166931433 -0.34513251830590735
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.6338 0.4404911840982963 -0.3122151631572485
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.6338 0.8873498694275661 -0.29019355514027345
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.6338 2.194347211984832 -0.2796526332257422
9.450848592528617 -2.0893933404266862 -0.01834548100866405 2.8549 0.009033081885619685 -0.4079222842424442
9.450848592528617 -2.0893933404266862 -0.01834548100866405 2.8549 0.19066668166931433 -0.3865034816776727
9.450848592528617 -2.0893933404266862 -0.01834548100866405 2.8549 0.4404911840982963 -0.3665849853809056
9.450848592528617 -2.0893933404266862 -0.01834548100866405 2.8549 0.8873498694275661 -0.34995533458731676
9.450848592528617 -2.0893933404266862 -0.01834548100866405 2.8549 2.194347211984832 -0.3452322080349195
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.5176 0.009033081885619685 -0.8005690199868762
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.5176 0.19066668166931433 -0.5908504474621827
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.5176 0.4404911840982963 0.08979911301838828
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.5176 0.8873498694275661 0.0953062260651687
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.5176 2.194347211984832 0.31708020398696246
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.8049 0.009033081885619685 -0.8336765060832038
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.8049 0.19066668166931433 -0.34381137478438695
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.8049 0.4404911840982963 -0.20247942467667607
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.8049 0.8873498694275661 -0.5750583691055635
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.8049 2.194347211984832 0.14737689340027377
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.1011 0.009033081885619685 -0.5506294443955431
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.1011 0.19066668166931433 -0.0011717545433047078
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.1011 0.4404911840982963 0.04630263046746701
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.1011 0.8873498694275661 -0.10469592348884682
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.1011 2.194347211984832 -0.12605301875154873
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.6338 0.009033081885619685 -0.3955112141837373
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.6338 0.19066668166931433 -0.3179079925364884
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.6338 0.4404911840982963 -0.2797880960295257
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.6338 0.8873498694275661 -0.28791169960001783
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.6338 2.194347211984832 -0.2987888802764312
9.450848592528617 -2.0893933404266862 0.18078936049713185 2.8549 0.009033081885619685 -0.40444454682701647
9.450848592528617 -2.0893933404266862 0.18078936049713185 2.8549 0.19066668166931433 -0.3791623828488251
9.450848592528617 -2.0893933404266862 0.18078936049713185 2.8549 0.4404911840982963 -0.3619773905260222
9.450848592528617 -2.0893933404266862 0.18078936049713185 2.8549 0.8873498694275661 -0.35563159312678994
9.450848592528617 -2.0893933404266862 0.18078936049713185 2.8549 2.194347211984832 -0.35107137403726896
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.5176 0.009033081885619685 -0.37214364057575056
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.5176 0.19066668166931433 -0.17315103742048682
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.5176 0.4404911840982963 -0.32781061362050357
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.5176 0.8873498694275661 0.016278711381425684
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.5176 2.194347211984832 0.060738137171713
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.8049 0.009033081885619685 -0.46676404763230456
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.8049 0.19066668166931433 -0.16900971109275958
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.8049 0.4404911840982963 0.11060488124572196
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.8049 0.8873498694275661 0.2632284984932759
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.8049 2.194347211984832 0.042508723657043584
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.1011 0.009033081885619685 -0.300556387616196
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.1011 0.19066668166931433 -0.1776656326525728
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.1011 0.4404911840982963 0.06234357218354569
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.1011 0.8873498694275661 0.12327487535114592
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.1011 2.194347211984832 -0.07912271422578211
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.6338 0.009033081885619685 -0.3917377457053912
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.6338 0.19066668166931433 -0.32945362234071474
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.6338 0.4404911840982963 -0.278592871820171
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.6338 0.8873498694275661 -0.25786460976288594
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.6338 2.194347211984832 -0.272975431225199
9.925359341555673 -2.0893933404266862 -1.7077973668437234 2.8549 0.009033081885619685 -0.411416879292103
