logM logSFR logZ z axis_ratio ngrid taugrid
8.741825464093454 -2.0640920290295046 -1.7049187186549248 1.6266 0.7127433928555273 -0.30982766421206387 0.792587239344133
8.741825464093454 -2.0640920290295046 -1.7049187186549248 1.6266 0.9664542801401295 -0.31650941648909836 0.8387913477054239
8.741825464093454 -2.0640920290295046 -1.7049187186549248 2.8315 0.09066798309346322 -0.29658844185283784 0.9102280497026072
8.741825464093454 -2.0640920290295046 -1.7049187186549248 2.8315 0.3809665908812067 -0.29403520232958963 0.9008918771911052
8.741825464093454 -2.0640920290295046 -1.7049187186549248 2.8315 0.5419596572709843 -0.29397191842366843 0.8894510559425375
8.741825464093454 -2.0640920290295046 -1.7049187186549248 2.8315 0.7127433928555273 -0.29768163629212496 0.8896772419585937
8.741825464093454 -2.0640920290295046 -1.7049187186549248 2.8315 0.9664542801401295 -0.29788496910470524 0.9039861004334167
8.741825464093454 -2.0640920290295046 -0.5538768460648211 0.5174 0.09066798309346322 0.16736767998571234 0.2577523885889322
8.741825464093454 -2.0640920290295046 -0.5538768460648211 0.5174 0.3809665908812067 -0.07710627748204738 0.19483421433397394
8.741825464093454 -2.0640920290295046 -0.5538768460648211 0.5174 0.5419596572709843 -0.0459507802073125 0.09251863672591207
8.741825464093454 -2.0640920290295046 -0.5538768460648211 0.5174 0.7127433928555273 -0.18983828583717807 0.14931302961292997
8.741825464093454 -2.0640920290295046 -0.5538768460648211 0.5174 0.9664542801401295 -0.12103635352295697 0.18087565503120362
8.741825464093454 -2.0640920290295046 -0.5538768460648211 0.8031 0.09066798309346322 -0.236966722572531 0.20343131573670584
8.741825464093454 -2.0640920290295046 -0.5538768460648211 0.8031 0.3809665908812067 0.03787698413062032 0.2066538355932464
8.741825464093454 -2.0640920290295046 -0.5538768460648211 0.8031 0.5419596572709843 -0.6458981579427854 0.21654063945868812
8.741825464093454 -2.0640920290295046 -0.5538768460648211 0.8031 0.7127433928555273 -0.7211795084167355 0.3519420876276739
8.741825464093454 -2.0640920290295046 -0.5538768460648211 0.8031 0.9664542801401295 -0.18835130418179302 0.34210322175226354
8.741825464093454 -2.0640920290295046 -0.5538768460648211 1.098 0.09066798309346322 -0.2600846089727087 0.47731421932020823
8.741825464093454 -2.0640920290295046 -0.5538768460648211 1.098 0.3809665908812067 0.07881928308123025 0.23711983457957997
8.741825464093454 -2.0640920290295046 -0.5538768460648211 1.098 0.5419596572709843 -0.35893746921263486 0.4764728630220103
8.741825464093454 -2.0640920290295046 -0.5538768460648211 1.098 0.7127433928555273 -0.26477522342526816 0.4080160584934778
8.741825464093454 -2.0640920290295046 -0.5538768460648211 1.098 0.9664542801401295 -0.07395588145279988 0.5432213840851361
8.741825464093454 -2.0640920290295046 -0.5538768460648211 1.6266 0.09066798309346322 -0.287559983934091 0.8026909212754367
8.741825464093454 -2.0640920290295046 -0.5538768460648211 1.6266 0.3809665908812067 -0.25795828721835257 0.779930866134853
8.741825464093454 -2.0640920290295046 -0.5538768460648211 1.6266 0.5419596572709843 -0.2718421288458698 0.7580351802802908
8.741825464093454 -2.0640920290295046 -0.5538768460648211 1.6266 0.7127433928555273 -0.2606081568104507 0.7563498962942248
8.741825464093454 -2.0640920290295046 -0.5538768460648211 1.6266 0.9664542801401295 -0.2673992172170596 0.810174266409149
8.741825464093454 -2.0640920290295046 -0.5538768460648211 2.8315 0.09066798309346322 -0.2935836610939453 0.9044861378250106
8.741825464093454 -2.0640920290295046 -0.5538768460648211 2.8315 0.3809665908812067 -0.2894518034971232 0.8948631000254208
8.741825464093454 -2.0640920290295046 -0.5538768460648211 2.8315 0.5419596572709843 -0.29121216962766366 0.8853054384889771
8.741825464093454 -2.0640920290295046 -0.5538768460648211 2.8315 0.7127433928555273 -0.29043199686875865 0.8874618074101294
8.741825464093454 -2.0640920290295046 -0.5538768460648211 2.8315 0.9664542801401295 -0.29047354942647396 0.8995297334707667
8.741825464093454 -2.0640920290295046 -0.2392621303852382 0.5174 0.09066798309346322 0.08984905163266094 0.2989296655872429
8.741825464093454 -2.0640920290295046 -0.2392621303852382 0.5174 0.3809665908812067 -0.2593574089030509 0.2195441094585595
8.741825464093454 -2.0640920290295046 -0.2392621303852382 0.5174 0.5419596572709843 -0.3550491093613548 0.28755538941390724
8.741825464093454 -2.0640920290295046 -0.2392621303852382 0.5174 0.7127433928555273 -0.050949305759134846 0.18711081579262867
8.741825464093454 -2.0640920290295046 -0.2392621303852382 0.5174 0.9664542801401295 0.01829537827271402 0.22831174032013424
8.741825464093454 -2.0640920290295046 -0.2392621303852382 0.8031 0.09066798309346322 -0.46700961421289866 0.4891718471770906
8.741825464093454 -2.0640920290295046 -0.2392621303852382 0.8031 0.3809665908812067 -0.6302203857066101 0.3955305999808856
8.741825464093454 -2.0640920290295046 -0.2392621303852382 0.8031 0.5419596572709843 -0.5481526131104658 0.5441877949633758
8.741825464093454 -2.0640920290295046 -0.2392621303852382 0.8031 0.7127433928555273 0.07597695605689433 0.23737013632907583
8.741825464093454 -2.0640920290295046 -0.2392621303852382 0.8031 0.9664542801401295 -0.11310328951205628 0.27533514015826555
8.741825464093454 -2.0640920290295046 -0.2392621303852382 1.098 0.09066798309346322 -0.2274637916962418 0.6389521471985868
8.741825464093454 -2.0640920290295046 -0.2392621303852382 1.098 0.3809665908812067 -0.2644766083678032 0.4911970297724825
8.741825464093454 -2.0640920290295046 -0.2392621303852382 1.098 0.5419596572709843 -0.4136143075623296 0.5322168529383183
8.741825464093454 -2.0640920290295046 -0.2392621303852382 1.098 0.7127433928555273 -0.34909863026174603 0.6473980932600913
8.741825464093454 -2.0640920290295046 -0.2392621303852382 1.098 0.9664542801401295 -0.1814296215074352 0.7057439237052792
8.741825464093454 -2.0640920290295046 -0.2392621303852382 1.6266 0.09066798309346322 -0.26043231898481434 0.8050201194563644
8.741825464093454 -2.0640920290295046 -0.2392621303852382 1.6266 0.3809665908812067 -0.2599249427541934 0.7872015642531014
8.741825464093454 -2.0640920290295046 -0.2392621303852382 1.6266 0.5419596572709843 -0.3014750488141341 0.7829184174210474
8.741825464093454 -2.0640920290295046 -0.2392621303852382 1.6266 0.7127433928555273 -0.28813132415304255 0.798817865254337
8.741825464093454 -2.0640920290295046 -0.2392621303852382 1.6266 0.9664542801401295 -0.27392222901071495 0.8236331727391715
8.741825464093454 -2.0640920290295046 -0.2392621303852382 2.8315 0.09066798309346322 -0.29023887838223045 0.9005519015201894
8.741825464093454 -2.0640920290295046 -0.2392621303852382 2.8315 0.3809665908812067 -0.2894422676119578 0.8966339420570949
8.741825464093454 -2.0640920290295046 -0.2392621303852382 2.8315 0.5419596572709843 -0.29511470719098065 0.8944705215160405
8.741825464093454 -2.0640920290295046 -0.2392621303852382 2.8315 0.7127433928555273 -0.29321329663479356 0.8961020166163531
8.741825464093454 -2.0640920290295046 -0.2392621303852382 2.8315 0.9664542801401295 -0.29217358958063333 0.9033134871795826
8.741825464093454 -2.0640920290295046 -0.01831478181508027 0.5174 0.09066798309346322 -0.08136789463879449 0.8383421178798829
8.741825464093454 -2.0640920290295046 -0.01831478181508027 0.5174 0.3809665908812067 -0.2217067742398977 0.33622022933841156
8.741825464093454 -2.0640920290295046 -0.01831478181508027 0.5174 0.5419596572709843 -0.12064367665592257 0.2645840721956165
8.741825464093454 -2.0640920290295046 -0.01831478181508027 0.5174 0.7127433928555273 -0.07386690493906088 0.24681749753617033
8.741825464093454 -2.0640920290295046 -0.01831478181508027 0.5174 0.9664542801401295 -0.13387375474898028 0.31716937867190453
8.741825464093454 -2.0640920290295046 -0.01831478181508027 0.8031 0.09066798309346322 -0.03714830145218906 0.393424838475936
8.741825464093454 -2.0640920290295046 -0.01831478181508027 0.8031 0.3809665908812067 -0.23692904828211128 0.2819932822577254
8.741825464093454 -2.0640920290295046 -0.01831478181508027 0.8031 0.5419596572709843 -0.19177978603205947 0.2836161723615762
8.741825464093454 -2.0640920290295046 -0.01831478181508027 0.8031 0.7127433928555273 0.12519336369335599 0.15796963821294774
8.741825464093454 -2.0640920290295046 -0.01831478181508027 0.8031 0.9664542801401295 -0.02991632834610549 0.2535779334817603
8.741825464093454 -2.0640920290295046 -0.01831478181508027 1.098 0.09066798309346322 -0.1309179474172127 0.7570410355774144
8.741825464093454 -2.0640920290295046 -0.01831478181508027 1.098 0.3809665908812067 -0.2903023508902947 0.5609641293278425
8.741825464093454 -2.0640920290295046 -0.01831478181508027 1.098 0.5419596572709843 -0.2286222563372971 0.5400189296159414
8.741825464093454 -2.0640920290295046 -0.01831478181508027 1.098 0.7127433928555273 -0.1737038716751847 0.6354691522899086
8.741825464093454 -2.0640920290295046 -0.01831478181508027 1.098 0.9664542801401295 -0.19776228120470557 0.6584255664115839
8.741825464093454 -2.0640920290295046 -0.01831478181508027 1.6266 0.09066798309346322 -0.2623700305571046 0.8423492633393925
8.741825464093454 -2.0640920290295046 -0.01831478181508027 1.6266 0.3809665908812067 -0.2732045648002507 0.7945083119437835
8.741825464093454 -2.0640920290295046 -0.01831478181508027 1.6266 0.5419596572709843 -0.27588798280582094 0.798361856262549
8.741825464093454 -2.0640920290295046 -0.01831478181508027 1.6266 0.7127433928555273 -0.26057430600891524 0.8113076268831256
8.741825464093454 -2.0640920290295046 -0.01831478181508027 1.6266 0.9664542801401295 -0.2674573827568065 0.8291398272995172
8.741825464093454 -2.0640920290295046 -0.01831478181508027 2.8315 0.09066798309346322 -0.2956151015653712 0.9087881206825699
8.741825464093454 -2.0640920290295046 -0.01831478181508027 2.8315 0.3809665908812067 -0.2915138579125589 0.8994544806680786
8.741825464093454 -2.0640920290295046 -0.01831478181508027 2.8315 0.5419596572709843 -0.29394885043614327 0.8977903550895945
8.741825464093454 -2.0640920290295046 -0.01831478181508027 2.8315 0.7127433928555273 -0.2917033668514422 0.8990986014030968
8.741825464093454 -2.0640920290295046 -0.01831478181508027 2.8315 0.9664542801401295 -0.29177100065475137 0.9079790195845818
8.741825464093454 -2.0640920290295046 0.18074012861764574 0.5174 0.09066798309346322 -0.3954056442931959 0.44452187645642566
8.741825464093454 -2.0640920290295046 0.18074012861764574 0.5174 0.3809665908812067 -0.5784533717364444 0.42670649602067534
8.741825464093454 -2.0640920290295046 0.18074012861764574 0.5174 0.5419596572709843 0.055260996764464276 0.4060578039272444
8.741825464093454 -2.0640920290295046 0.18074012861764574 0.5174 0.7127433928555273 -0.19111193501913137 0.6153118418474839
8.741825464093454 -2.0640920290295046 0.18074012861764574 0.5174 0.9664542801401295 -0.3774140317964706 0.6118382660662474
8.741825464093454 -2.0640920290295046 0.18074012861764574 0.8031 0.09066798309346322 -0.24029789682109587 0.3301196748236541
8.741825464093454 -2.0640920290295046 0.18074012861764574 0.8031 0.3809665908812067 -0.49784520280823985 0.23380535116667836
8.741825464093454 -2.0640920290295046 0.18074012861764574 0.8031 0.5419596572709843 -0.2695517745876306 0.33124814512754336
8.741825464093454 -2.0640920290295046 0.18074012861764574 0.8031 0.7127433928555273 -0.18487398209967604 0.41236141565483875
8.741825464093454 -2.0640920290295046 0.18074012861764574 0.8031 0.9664542801401295 -0.39164683929653066 0.5674805727707025
8.741825464093454 -2.0640920290295046 0.18074012861764574 1.098 0.09066798309346322 -0.18799799854232227 0.902480895778943
8.741825464093454 -2.0640920290295046 0.18074012861764574 1.098 0.3809665908812067 -0.30690431791834305 0.5886987296262053
8.741825464093454 -2.0640920290295046 0.18074012861764574 1.098 0.5419596572709843 -0.18410795762190452 0.6689688650733099
8.741825464093454 -2.0640920290295046 0.18074012861764574 1.098 0.7127433928555273 -0.2229027513195182 0.6883585016304398
8.741825464093454 -2.0640920290295046 0.18074012861764574 1.098 0.9664542801401295 -0.3207448409614969 0.741354436071219
8.741825464093454 -2.0640920290295046 0.18074012861764574 1.6266 0.09066798309346322 -0.2887149664664016 0.8742608362858006
8.741825464093454 -2.0640920290295046 0.18074012861764574 1.6266 0.3809665908812067 -0.2904580010611253 0.8175520649254345
8.741825464093454 -2.0640920290295046 0.18074012861764574 1.6266 0.5419596572709843 -0.27015102132653024 0.838418380186704
8.741825464093454 -2.0640920290295046 0.18074012861764574 1.6266 0.7127433928555273 -0.27122641972733375 0.8392718009058322
8.741825464093454 -2.0640920290295046 0.18074012861764574 1.6266 0.9664542801401295 -0.28306449477620343 0.8563207164665847
8.741825464093454 -2.0640920290295046 0.18074012861764574 2.8315 0.09066798309346322 -0.298648784578464 0.9165323198357904
8.741825464093454 -2.0640920290295046 0.18074012861764574 2.8315 0.3809665908812067 -0.29509683942887777 0.9046650301842942
8.741825464093454 -2.0640920290295046 0.18074012861764574 2.8315 0.5419596572709843 -0.2937437451870865 0.9078168250203899
8.741825464093454 -2.0640920290295046 0.18074012861764574 2.8315 0.7127433928555273 -0.2932072703029935 0.9084994780445331
8.741825464093454 -2.0640920290295046 0.18074012861764574 2.8315 0.9664542801401295 -0.2933615673311661 0.9164034072166666
9.451436745144465 -2.0640920290295046 -1.7049187186549248 0.5174 0.09066798309346322 0.2895747516414907 0.22007406317346045
9.451436745144465 -2.0640920290295046 -1.7049187186549248 0.5174 0.3809665908812067 0.129182070561832 0.28867586025292924
9.451436745144465 -2.0640920290295046 -1.7049187186549248 0.5174 0.5419596572709843 0.1304249483953094 0.30096489193233633
9.451436745144465 -2.0640920290295046 -1.7049187186549248 0.5174 0.7127433928555273 -0.010635487060446997 0.2890898590926507
9.451436745144465 -2.0640920290295046 -1.7049187186549248 0.5174 0.9664542801401295 -0.24333070257283881 0.36145185572946614
9.451436745144465 -2.0640920290295046 -1.7049187186549248 0.8031 0.09066798309346322 -0.07866822526330867 0.28628229889717743
9.451436745144465 -2.0640920290295046 -1.7049187186549248 0.8031 0.3809665908812067 0.013520681056543152 0.10153335409347822
9.451436745144465 -2.0640920290295046 -1.7049187186549248 0.8031 0.5419596572709843 -0.24027443988751654 0.17235502190033763
9.451436745144465 -2.0640920290295046 -1.7049187186549248 0.8031 0.7127433928555273 -0.24179581019126575 0.19250575156658462
9.451436745144465 -2.0640920290295046 -1.7049187186549248 0.8031 0.9664542801401295 0.0209544908064078 0.4113784975386748
9.451436745144465 -2.0640920290295046 -1.7049187186549248 1.098 0.09066798309346322 -0.11615590131159646 0.40230529329636744
9.451436745144465 -2.0640920290295046 -1.7049187186549248 1.098 0.3809665908812067 -0.2613732254279023 0.31172034069831644
9.451436745144465 -2.0640920290295046 -1.7049187186549248 1.098 0.5419596572709843 -0.25977841219023484 0.2893759480372437
9.451436745144465 -2.0640920290295046 -1.7049187186549248 1.098 0.7127433928555273 -0.12021505271702927 0.24278202837308857
9.451436745144465 -2.0640920290295046 -1.7049187186549248 1.098 0.9664542801401295 -0.10183579660094638 0.4112602384374773
9.451436745144465 -2.0640920290295046 -1.7049187186549248 1.6266 0.09066798309346322 -0.25519333482358475 0.7639213943620784
9.451436745144465 -2.0640920290295046 -1.7049187186549248 1.6266 0.3809665908812067 -0.25311608153775134 0.7244222420436105
9.451436745144465 -2.0640920290295046 -1.7049187186549248 1.6266 0.5419596572709843 -0.2640576423477949 0.7324245065872586
9.451436745144465 -2.0640920290295046 -1.7049187186549248 1.6266 0.7127433928555273 -0.280389433266931 0.7346641848317625
9.451436745144465 -2.0640920290295046 -1.7049187186549248 1.6266 0.9664542801401295 -0.2606670268352864 0.770369961021204
9.451436745144465 -2.0640920290295046 -1.7049187186549248 2.8315 0.09066798309346322 -0.2911234557106597 0.8921496933157768
9.451436745144465 -2.0640920290295046 -1.7049187186549248 2.8315 0.3809665908812067 -0.2846076542725594 0.8772775391680632
9.451436745144465 -2.0640920290295046 -1.7049187186549248 2.8315 0.5419596572709843 -0.286705707007209 0.8746452424454687
9.451436745144465 -2.0640920290295046 -1.7049187186549248 2.8315 0.7127433928555273 -0.291233662219808 0.8786235524317637
9.451436745144465 -2.0640920290295046 -1.7049187186549248 2.8315 0.9664542801401295 -0.2886544151132302 0.8897868800274533
9.451436745144465 -2.0640920290295046 -0.5538768460648211 0.5174 0.09066798309346322 -0.17515032836603012 0.14234529034315418
9.451436745144465 -2.0640920290295046 -0.5538768460648211 0.5174 0.3809665908812067 -0.04070526250986474 0.1941685675046395
9.451436745144465 -2.0640920290295046 -0.5538768460648211 0.5174 0.5419596572709843 -0.040170354457931164 0.26007781324314194
9.451436745144465 -2.0640920290295046 -0.5538768460648211 0.5174 0.7127433928555273 0.16345263923020725 0.1788523133974545
9.451436745144465 -2.0640920290295046 -0.5538768460648211 0.5174 0.9664542801401295 0.18472440982853305 0.29026847889040336
9.451436745144465 -2.0640920290295046 -0.5538768460648211 0.8031 0.09066798309346322 -0.021263309348515086 0.19016614449824243
9.451436745144465 -2.0640920290295046 -0.5538768460648211 0.8031 0.3809665908812067 0.0145080673034914 0.1410860964302101
9.451436745144465 -2.0640920290295046 -0.5538768460648211 0.8031 0.5419596572709843 0.22429378181051218 0.19919063519821661
9.451436745144465 -2.0640920290295046 -0.5538768460648211 0.8031 0.7127433928555273 0.11425388750878081 0.18508031881885367
9.451436745144465 -2.0640920290295046 -0.5538768460648211 0.8031 0.9664542801401295 -0.02983943086558919 0.21142403534327414
9.451436745144465 -2.0640920290295046 -0.5538768460648211 1.098 0.09066798309346322 0.04866422830100438 0.3499991515633152
9.451436745144465 -2.0640920290295046 -0.5538768460648211 1.098 0.3809665908812067 -0.019707494208086984 0.1541985181970843
9.451436745144465 -2.0640920290295046 -0.5538768460648211 1.098 0.5419596572709843 0.03818125112469442 0.2222062022268414
9.451436745144465 -2.0640920290295046 -0.5538768460648211 1.098 0.7127433928555273 0.013795127740177927 0.17910368956619382
9.451436745144465 -2.0640920290295046 -0.5538768460648211 1.098 0.9664542801401295 -0.19095228713966234 0.25083031409494627
9.451436745144465 -2.0640920290295046 -0.5538768460648211 1.6266 0.09066798309346322 -0.24097701476811106 0.723795711558786
9.451436745144465 -2.0640920290295046 -0.5538768460648211 1.6266 0.3809665908812067 -0.23008279442827112 0.6709556608049556
9.451436745144465 -2.0640920290295046 -0.5538768460648211 1.6266 0.5419596572709843 -0.22328719845727618 0.6959195919376779
9.451436745144465 -2.0640920290295046 -0.5538768460648211 1.6266 0.7127433928555273 -0.22250359598722078 0.6953882155012022
9.451436745144465 -2.0640920290295046 -0.5538768460648211 1.6266 0.9664542801401295 -0.2405850350909322 0.7236264702418467
9.451436745144465 -2.0640920290295046 -0.5538768460648211 2.8315 0.09066798309346322 -0.2846881191311208 0.8798148830955612
9.451436745144465 -2.0640920290295046 -0.5538768460648211 2.8315 0.3809665908812067 -0.2823335645793098 0.8661359043538962
9.451436745144465 -2.0640920290295046 -0.5538768460648211 2.8315 0.5419596572709843 -0.28264007867657426 0.86482168035067
9.451436745144465 -2.0640920290295046 -0.5538768460648211 2.8315 0.7127433928555273 -0.2837841914020943 0.8677991543848445
9.451436745144465 -2.0640920290295046 -0.5538768460648211 2.8315 0.9664542801401295 -0.28296182722259744 0.8808053854653204
9.451436745144465 -2.0640920290295046 -0.2392621303852382 0.5174 0.09066798309346322 0.09348011162344369 0.5294396658717782
9.451436745144465 -2.0640920290295046 -0.2392621303852382 0.5174 0.3809665908812067 -0.028969559730235732 0.17642078630065822
9.451436745144465 -2.0640920290295046 -0.2392621303852382 0.5174 0.5419596572709843 0.21563919742833057 0.22184570208838644
9.451436745144465 -2.0640920290295046 -0.2392621303852382 0.5174 0.7127433928555273 -0.13088809935790757 0.18876414979901568
9.451436745144465 -2.0640920290295046 -0.2392621303852382 0.5174 0.9664542801401295 -0.4093521126367753 0.2461354846421354
9.451436745144465 -2.0640920290295046 -0.2392621303852382 0.8031 0.09066798309346322 -0.0681206787212616 0.20992848216328516
9.451436745144465 -2.0640920290295046 -0.2392621303852382 0.8031 0.3809665908812067 0.06716138147736317 0.1977600135181033
9.451436745144465 -2.0640920290295046 -0.2392621303852382 0.8031 0.5419596572709843 -0.11358756680779736 0.19320655285608637
9.451436745144465 -2.0640920290295046 -0.2392621303852382 0.8031 0.7127433928555273 -0.12308966164860476 0.27438003168733693
9.451436745144465 -2.0640920290295046 -0.2392621303852382 0.8031 0.9664542801401295 0.045162560253521625 0.23455591976456014
9.451436745144465 -2.0640920290295046 -0.2392621303852382 1.098 0.09066798309346322 -0.006731985925672418 0.45410808049833024
9.451436745144465 -2.0640920290295046 -0.2392621303852382 1.098 0.3809665908812067 -0.10130639682599296 0.19107810990763868
9.451436745144465 -2.0640920290295046 -0.2392621303852382 1.098 0.5419596572709843 -0.15247031960916207 0.24546899253899207
9.451436745144465 -2.0640920290295046 -0.2392621303852382 1.098 0.7127433928555273 0.035267580985647695 0.24909362714555766
9.451436745144465 -2.0640920290295046 -0.2392621303852382 1.098 0.9664542801401295 0.03681883877965764 0.2663748938387087
9.451436745144465 -2.0640920290295046 -0.2392621303852382 1.6266 0.09066798309346322 -0.24447672449877883 0.7875789317232574
9.451436745144465 -2.0640920290295046 -0.2392621303852382 1.6266 0.3809665908812067 -0.2361782329153153 0.6997599240960308
9.451436745144465 -2.0640920290295046 -0.2392621303852382 1.6266 0.5419596572709843 -0.22423375780007798 0.7085325991188498
9.451436745144465 -2.0640920290295046 -0.2392621303852382 1.6266 0.7127433928555273 -0.2041519189679919 0.7143771988317419
9.451436745144465 -2.0640920290295046 -0.2392621303852382 1.6266 0.9664542801401295 -0.2129143061622397 0.7356731705536144
9.451436745144465 -2.0640920290295046 -0.2392621303852382 2.8315 0.09066798309346322 -0.282778035369598 0.891598689230438
9.451436745144465 -2.0640920290295046 -0.2392621303852382 2.8315 0.3809665908812067 -0.28240533030355564 0.8721541697313134
9.451436745144465 -2.0640920290295046 -0.2392621303852382 2.8315 0.5419596572709843 -0.2800759046363648 0.8695941857651204
9.451436745144465 -2.0640920290295046 -0.2392621303852382 2.8315 0.7127433928555273 -0.27674325647966336 0.869872550593515
9.451436745144465 -2.0640920290295046 -0.2392621303852382 2.8315 0.9664542801401295 -0.2770263052899379 0.881024121954048
9.451436745144465 -2.0640920290295046 -0.01831478181508027 0.5174 0.09066798309346322 0.10714438423658001 0.8702376691202425
9.451436745144465 -2.0640920290295046 -0.01831478181508027 0.5174 0.3809665908812067 -0.017186941230322828 0.1794241294468618
9.451436745144465 -2.0640920290295046 -0.01831478181508027 0.5174 0.5419596572709843 0.08378662862410939 0.17992054873202118
9.451436745144465 -2.0640920290295046 -0.01831478181508027 0.5174 0.7127433928555273 -0.18463265578137633 0.21648435012710948
9.451436745144465 -2.0640920290295046 -0.01831478181508027 0.5174 0.9664542801401295 -0.07788635438028088 0.25036022996987495
9.451436745144465 -2.0640920290295046 -0.01831478181508027 0.8031 0.09066798309346322 -0.011345524833992312 0.24782590181361264
9.451436745144465 -2.0640920290295046 -0.01831478181508027 0.8031 0.3809665908812067 -0.31201129675475103 0.12314711431604107
9.451436745144465 -2.0640920290295046 -0.01831478181508027 0.8031 0.5419596572709843 -0.06822473860018818 0.314200837214766
9.451436745144465 -2.0640920290295046 -0.01831478181508027 0.8031 0.7127433928555273 0.11364465522437475 0.16938947729965537
9.451436745144465 -2.0640920290295046 -0.01831478181508027 0.8031 0.9664542801401295 0.13360565393310536 0.24864154567085595
9.451436745144465 -2.0640920290295046 -0.01831478181508027 1.098 0.09066798309346322 0.11187729699478266 0.2396289715270995
9.451436745144465 -2.0640920290295046 -0.01831478181508027 1.098 0.3809665908812067 0.014888359424030172 0.18062303559429685
9.451436745144465 -2.0640920290295046 -0.01831478181508027 1.098 0.5419596572709843 0.13729742821047342 0.2958862879713151
9.451436745144465 -2.0640920290295046 -0.01831478181508027 1.098 0.7127433928555273 0.06954566742057058 0.36583702775888494
9.451436745144465 -2.0640920290295046 -0.01831478181508027 1.098 0.9664542801401295 -0.06301565548945148 0.4037011014242853
9.451436745144465 -2.0640920290295046 -0.01831478181508027 1.6266 0.09066798309346322 -0.22986205674706703 0.7907390839322515
9.451436745144465 -2.0640920290295046 -0.01831478181508027 1.6266 0.3809665908812067 -0.2553539330835518 0.7428067516072494
9.451436745144465 -2.0640920290295046 -0.01831478181508027 1.6266 0.5419596572709843 -0.2200825720642573 0.7341001351032739
9.451436745144465 -2.0640920290295046 -0.01831478181508027 1.6266 0.7127433928555273 -0.20815867845166044 0.7364908637172065
9.451436745144465 -2.0640920290295046 -0.01831478181508027 1.6266 0.9664542801401295 -0.23679957342464913 0.7581558513685378
9.451436745144465 -2.0640920290295046 -0.01831478181508027 2.8315 0.09066798309346322 -0.2860077359521267 0.8893552912143394
9.451436745144465 -2.0640920290295046 -0.01831478181508027 2.8315 0.3809665908812067 -0.2860027377517677 0.8785537629278424
9.451436745144465 -2.0640920290295046 -0.01831478181508027 2.8315 0.5419596572709843 -0.2814824735418965 0.8749082986658698
9.451436745144465 -2.0640920290295046 -0.01831478181508027 2.8315 0.7127433928555273 -0.28013035507045153 0.874704133284615
9.451436745144465 -2.0640920290295046 -0.01831478181508027 2.8315 0.9664542801401295 -0.28222079370487363 0.8842773104103459
9.451436745144465 -2.0640920290295046 0.18074012861764574 0.5174 0.09066798309346322 0.14729877051848794 0.3387447532406802
9.451436745144465 -2.0640920290295046 0.18074012861764574 0.5174 0.3809665908812067 0.2326877957638781 0.46251094945155224
9.451436745144465 -2.0640920290295046 0.18074012861764574 0.5174 0.5419596572709843 0.12053005467073377 0.6407172378140022
9.451436745144465 -2.0640920290295046 0.18074012861764574 0.5174 0.7127433928555273 0.06973389065699226 0.4964973370667667
9.451436745144465 -2.0640920290295046 0.18074012861764574 0.5174 0.9664542801401295 0.13845874196958435 0.47643625018609054
9.451436745144465 -2.0640920290295046 0.18074012861764574 0.8031 0.09066798309346322 -0.26522570583415156 0.718862084138612
