logM logSFR logZ z dust2 ngrid
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.5176 0.16935474246716406 0.16694077728967444
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.5176 0.3932802178196829 -0.19249512771163016
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.5176 0.7835473932098842 0.35893714432663304
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.5176 1.94586915330422 -0.03246618579511282
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.8049 0.00822117412400696 -0.5158012298979933
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.8049 0.16935474246716406 -0.5018796029674079
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.8049 0.3932802178196829 0.2443999025022232
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.8049 0.7835473932098842 0.04716790652984451
8.74122562127041 -2.0893933404266862 -0.5547283557099562 0.8049 1.94586915330422 -0.41761182395397756
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.1011 0.00822117412400696 -0.3263133133010685
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.1011 0.16935474246716406 -0.07147619194130816
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.1011 0.3932802178196829 0.08639180815912514
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.1011 0.7835473932098842 0.03448598130702108
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.1011 1.94586915330422 -0.23888547130348858
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.6338 0.00822117412400696 -0.3042369779003631
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.6338 0.16935474246716406 -0.24455678922811888
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.6338 0.3932802178196829 -0.17656463394964989
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.6338 0.7835473932098842 -0.2593697206103107
8.74122562127041 -2.0893933404266862 -0.5547283557099562 1.6338 1.94586915330422 -0.28010694777605927
8.74122562127041 -2.0893933404266862 -0.5547283557099562 2.8549 0.00822117412400696 -0.296552186554659
8.74122562127041 -2.0893933404266862 -0.5547283557099562 2.8549 0.16935474246716406 -0.2851988945360896
8.74122562127041 -2.0893933404266862 -0.5547283557099562 2.8549 0.3932802178196829 -0.27274342110349614
8.74122562127041 -2.0893933404266862 -0.5547283557099562 2.8549 0.7835473932098842 -0.2894660270356959
8.74122562127041 -2.0893933404266862 -0.5547283557099562 2.8549 1.94586915330422 -0.2897429116125746
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.5176 0.00822117412400696 -0.18005698077373988
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.5176 0.16935474246716406 0.06538899161051856
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.5176 0.3932802178196829 0.09891099778482398
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.5176 0.7835473932098842 0.08235655445632467
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.5176 1.94586915330422 -0.060216289981029215
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.8049 0.00822117412400696 -0.2882243038187745
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.8049 0.16935474246716406 -0.4117436883483241
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.8049 0.3932802178196829 -0.026891264781252658
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.8049 0.7835473932098842 -0.08287148227903592
8.74122562127041 -2.0893933404266862 -0.23961790059945975 0.8049 1.94586915330422 -0.1704391532498619
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.1011 0.00822117412400696 -0.1968646280486327
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.1011 0.16935474246716406 -0.20506790422467247
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.1011 0.3932802178196829 -0.12505910098765816
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.1011 0.7835473932098842 -0.1258395003059371
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.1011 1.94586915330422 -0.2750459431151747
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.6338 0.00822117412400696 -0.27807279064894275
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.6338 0.16935474246716406 -0.2622937827840264
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.6338 0.3932802178196829 -0.23923092538518181
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.6338 0.7835473932098842 -0.2603785044073681
8.74122562127041 -2.0893933404266862 -0.23961790059945975 1.6338 1.94586915330422 -0.2790554234709044
8.74122562127041 -2.0893933404266862 -0.23961790059945975 2.8549 0.00822117412400696 -0.29563154750009846
8.74122562127041 -2.0893933404266862 -0.23961790059945975 2.8549 0.16935474246716406 -0.28907368967351305
8.74122562127041 -2.0893933404266862 -0.23961790059945975 2.8549 0.3932802178196829 -0.2844696164735522
8.74122562127041 -2.0893933404266862 -0.23961790059945975 2.8549 0.7835473932098842 -0.28772775320890764
8.74122562127041 -2.0893933404266862 -0.23961790059945975 2.8549 1.94586915330422 -0.2893266566407117
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.5176 0.00822117412400696 0.050671283722720215
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.5176 0.16935474246716406 0.12908577903416518
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.5176 0.3932802178196829 -0.1599109282065776
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.5176 0.7835473932098842 0.010376099294077755
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.5176 1.94586915330422 0.015947906958331974
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.8049 0.00822117412400696 -0.036110495985316626
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.8049 0.16935474246716406 -0.1580192009561344
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.8049 0.3932802178196829 -0.01111474060442495
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.8049 0.7835473932098842 -0.2980426013348122
8.74122562127041 -2.0893933404266862 -0.01834548100866405 0.8049 1.94586915330422 -0.08386644254318283
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.1011 0.00822117412400696 -0.32435868023243913
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.1011 0.16935474246716406 -0.232203343814114
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.1011 0.3932802178196829 -0.21488525303437211
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.1011 0.7835473932098842 -0.21328308402472834
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.1011 1.94586915330422 -0.28968944914069283
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.6338 0.00822117412400696 -0.2860213881704625
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.6338 0.16935474246716406 -0.26691557404590127
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.6338 0.3932802178196829 -0.2521259745369817
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.6338 0.7835473932098842 -0.25858593594623747
8.74122562127041 -2.0893933404266862 -0.01834548100866405 1.6338 1.94586915330422 -0.2822053780107363
8.74122562127041 -2.0893933404266862 -0.01834548100866405 2.8549 0.00822117412400696 -0.29612525501049
8.74122562127041 -2.0893933404266862 -0.01834548100866405 2.8549 0.16935474246716406 -0.2938189895105434
8.74122562127041 -2.0893933404266862 -0.01834548100866405 2.8549 0.3932802178196829 -0.2889985058184177
8.74122562127041 -2.0893933404266862 -0.01834548100866405 2.8549 0.7835473932098842 -0.2920426479441617
8.74122562127041 -2.0893933404266862 -0.01834548100866405 2.8549 1.94586915330422 -0.29168383004136256
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.5176 0.00822117412400696 -0.47255221348398574
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.5176 0.16935474246716406 -0.08389318920790925
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.5176 0.3932802178196829 -0.5523981833233976
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.5176 0.7835473932098842 0.10155432047773982
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.5176 1.94586915330422 0.09708488727781095
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.8049 0.00822117412400696 -0.5987229332290357
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.8049 0.16935474246716406 -0.25580155644139635
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.8049 0.3932802178196829 -0.2906598937930685
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.8049 0.7835473932098842 -0.1683966427572562
8.74122562127041 -2.0893933404266862 0.18078936049713185 0.8049 1.94586915330422 -0.01545156968708473
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.1011 0.00822117412400696 -0.4049541460711197
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.1011 0.16935474246716406 -0.20420974739356001
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.1011 0.3932802178196829 -0.21137058192419517
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.1011 0.7835473932098842 -0.20154430435831422
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.1011 1.94586915330422 -0.19937909938136084
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.6338 0.00822117412400696 -0.29683767402720007
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.6338 0.16935474246716406 -0.27259426668271464
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.6338 0.3932802178196829 -0.269352728261125
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.6338 0.7835473932098842 -0.26870323716432964
8.74122562127041 -2.0893933404266862 0.18078936049713185 1.6338 1.94586915330422 -0.27193197179895157
8.74122562127041 -2.0893933404266862 0.18078936049713185 2.8549 0.00822117412400696 -0.2970240151060173
8.74122562127041 -2.0893933404266862 0.18078936049713185 2.8549 0.16935474246716406 -0.29297394517245456
8.74122562127041 -2.0893933404266862 0.18078936049713185 2.8549 0.3932802178196829 -0.28969331730809206
8.74122562127041 -2.0893933404266862 0.18078936049713185 2.8549 0.7835473932098842 -0.2907108846619349
8.74122562127041 -2.0893933404266862 0.18078936049713185 2.8549 1.94586915330422 -0.2933949804594982
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.5176 0.00822117412400696 -0.5599395595234609
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.5176 0.16935474246716406 0.03688057340786896
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.5176 0.3932802178196829 0.04025988878000086
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.5176 0.7835473932098842 0.089068055251768
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.5176 1.94586915330422 -0.7225835880347997
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.8049 0.00822117412400696 -0.290440313130198
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.8049 0.16935474246716406 0.1669549237230959
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.8049 0.3932802178196829 0.13588412364737001
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.8049 0.7835473932098842 -0.7866350726974816
9.450848592528617 -2.0893933404266862 -1.7077973668437234 0.8049 1.94586915330422 -0.7843545760661604
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.1011 0.00822117412400696 -0.11508251428827034
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.1011 0.16935474246716406 -0.030567796034992625
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.1011 0.3932802178196829 0.03733042504889847
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.1011 0.7835473932098842 -0.6391180064868686
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.1011 1.94586915330422 -0.7194748874407517
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.6338 0.00822117412400696 -0.267337154899569
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.6338 0.16935474246716406 -0.24167762549301852
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.6338 0.3932802178196829 -0.2791161963830303
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.6338 0.7835473932098842 -0.352085918814865
9.450848592528617 -2.0893933404266862 -1.7077973668437234 1.6338 1.94586915330422 -0.35099689400498624
9.450848592528617 -2.0893933404266862 -1.7077973668437234 2.8549 0.00822117412400696 -0.2939102622245975
9.450848592528617 -2.0893933404266862 -1.7077973668437234 2.8549 0.16935474246716406 -0.2873015544364549
9.450848592528617 -2.0893933404266862 -1.7077973668437234 2.8549 0.3932802178196829 -0.28865155981471147
9.450848592528617 -2.0893933404266862 -1.7077973668437234 2.8549 0.7835473932098842 -0.30052409500095334
9.450848592528617 -2.0893933404266862 -1.7077973668437234 2.8549 1.94586915330422 -0.3035721890966512
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.5176 0.00822117412400696 -0.2475676247732629
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.5176 0.16935474246716406 -0.0024093284673267984
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.5176 0.3932802178196829 0.14117516825256837
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.5176 0.7835473932098842 0.1795095531614439
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.5176 1.94586915330422 0.18034230088133013
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.8049 0.00822117412400696 -0.2900036219454152
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.8049 0.16935474246716406 0.2266942805205306
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.8049 0.3932802178196829 0.07688926416276537
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.8049 0.7835473932098842 0.17245708160636947
9.450848592528617 -2.0893933404266862 -0.5547283557099562 0.8049 1.94586915330422 0.04324895319055168
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.1011 0.00822117412400696 -0.08674635849533156
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.1011 0.16935474246716406 0.002291525215923851
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.1011 0.3932802178196829 0.045365516137632955
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.1011 0.7835473932098842 0.05375734852846993
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.1011 1.94586915330422 -0.0670969838841744
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.6338 0.00822117412400696 -0.2900866910214009
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.6338 0.16935474246716406 -0.25150353194023856
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.6338 0.3932802178196829 -0.23171185550567233
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.6338 0.7835473932098842 -0.2127211941055292
9.450848592528617 -2.0893933404266862 -0.5547283557099562 1.6338 1.94586915330422 -0.24425955365671126
9.450848592528617 -2.0893933404266862 -0.5547283557099562 2.8549 0.00822117412400696 -0.2995131729966135
9.450848592528617 -2.0893933404266862 -0.5547283557099562 2.8549 0.16935474246716406 -0.28770208743746545
9.450848592528617 -2.0893933404266862 -0.5547283557099562 2.8549 0.3932802178196829 -0.27882273255846113
9.450848592528617 -2.0893933404266862 -0.5547283557099562 2.8549 0.7835473932098842 -0.2798480763421488
9.450848592528617 -2.0893933404266862 -0.5547283557099562 2.8549 1.94586915330422 -0.2841579339646142
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.5176 0.00822117412400696 0.08717704798701194
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.5176 0.16935474246716406 -0.17651043229876856
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.5176 0.3932802178196829 0.12334359934501007
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.5176 0.7835473932098842 0.26688019035390403
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.5176 1.94586915330422 0.08417848814129729
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.8049 0.00822117412400696 -0.3643588049918846
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.8049 0.16935474246716406 0.04799489132326799
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.8049 0.3932802178196829 0.10501501682804469
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.8049 0.7835473932098842 -0.007386909867983212
9.450848592528617 -2.0893933404266862 -0.23961790059945975 0.8049 1.94586915330422 0.006066198370512297
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.1011 0.00822117412400696 -0.04421846744981429
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.1011 0.16935474246716406 -0.06285114785097404
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.1011 0.3932802178196829 0.06303999934695824
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.1011 0.7835473932098842 -0.042754983205356034
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.1011 1.94586915330422 -0.1059717209827633
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.6338 0.00822117412400696 -0.26563748581308294
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.6338 0.16935474246716406 -0.24734680235900713
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.6338 0.3932802178196829 -0.2151509717444669
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.6338 0.7835473932098842 -0.21334314225341736
9.450848592528617 -2.0893933404266862 -0.23961790059945975 1.6338 1.94586915330422 -0.23919642284818016
9.450848592528617 -2.0893933404266862 -0.23961790059945975 2.8549 0.00822117412400696 -0.29296996857609836
9.450848592528617 -2.0893933404266862 -0.23961790059945975 2.8549 0.16935474246716406 -0.28316298845299437
9.450848592528617 -2.0893933404266862 -0.23961790059945975 2.8549 0.3932802178196829 -0.28001625417328957
9.450848592528617 -2.0893933404266862 -0.23961790059945975 2.8549 0.7835473932098842 -0.277049072278753
9.450848592528617 -2.0893933404266862 -0.23961790059945975 2.8549 1.94586915330422 -0.28118457618656156
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.5176 0.00822117412400696 -0.22493193596030758
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.5176 0.16935474246716406 -0.0947927934608469
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.5176 0.3932802178196829 0.09610313627277026
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.5176 0.7835473932098842 0.30148508764832094
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.5176 1.94586915330422 0.20888640337983305
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.8049 0.00822117412400696 -0.019223024849749002
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.8049 0.16935474246716406 -0.07320234439183333
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.8049 0.3932802178196829 0.10803198870810857
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.8049 0.7835473932098842 0.019544683600538786
9.450848592528617 -2.0893933404266862 -0.01834548100866405 0.8049 1.94586915330422 0.07998713768231779
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.1011 0.00822117412400696 -0.40124275038661306
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.1011 0.16935474246716406 0.16845906308401737
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.1011 0.3932802178196829 0.13934156997063837
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.1011 0.7835473932098842 -0.06780407217044196
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.1011 1.94586915330422 -0.05171158439602247
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.6338 0.00822117412400696 -0.28669962751152334
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.6338 0.16935474246716406 -0.21070781350960255
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.6338 0.3932802178196829 -0.20514049478883278
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.6338 0.7835473932098842 -0.22331934411425877
9.450848592528617 -2.0893933404266862 -0.01834548100866405 1.6338 1.94586915330422 -0.23257606821734944
9.450848592528617 -2.0893933404266862 -0.01834548100866405 2.8549 0.00822117412400696 -0.292978116820361
9.450848592528617 -2.0893933404266862 -0.01834548100866405 2.8549 0.16935474246716406 -0.280196194127017
9.450848592528617 -2.0893933404266862 -0.01834548100866405 2.8549 0.3932802178196829 -0.2797795230564436
9.450848592528617 -2.0893933404266862 -0.01834548100866405 2.8549 0.7835473932098842 -0.27950838326261984
9.450848592528617 -2.0893933404266862 -0.01834548100866405 2.8549 1.94586915330422 -0.2804893231504271
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.5176 0.00822117412400696 -0.5442173217434552
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.5176 0.16935474246716406 -0.413554094543341
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.5176 0.3932802178196829 0.2965008727439994
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.5176 0.7835473932098842 0.23699152704777485
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.5176 1.94586915330422 0.2358010185397324
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.8049 0.00822117412400696 -0.6474952944929637
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.8049 0.16935474246716406 -0.1798359517593328
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.8049 0.3932802178196829 0.16286746910645938
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.8049 0.7835473932098842 -0.2549953471318429
9.450848592528617 -2.0893933404266862 0.18078936049713185 0.8049 1.94586915330422 0.1622797589486994
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.1011 0.00822117412400696 -0.47868895430417613
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.1011 0.16935474246716406 0.17107341205560128
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.1011 0.3932802178196829 0.15591904834771947
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.1011 0.7835473932098842 -0.010362317550297193
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.1011 1.94586915330422 -0.07225739155362712
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.6338 0.00822117412400696 -0.2777438137708572
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.6338 0.16935474246716406 -0.20560781095143804
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.6338 0.3932802178196829 -0.19320649069398968
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.6338 0.7835473932098842 -0.2235630741583965
9.450848592528617 -2.0893933404266862 0.18078936049713185 1.6338 1.94586915330422 -0.24365708923934448
9.450848592528617 -2.0893933404266862 0.18078936049713185 2.8549 0.00822117412400696 -0.2911054888018406
9.450848592528617 -2.0893933404266862 0.18078936049713185 2.8549 0.16935474246716406 -0.2781178304741793
9.450848592528617 -2.0893933404266862 0.18078936049713185 2.8549 0.3932802178196829 -0.275697919872117
9.450848592528617 -2.0893933404266862 0.18078936049713185 2.8549 0.7835473932098842 -0.2813082192431022
9.450848592528617 -2.0893933404266862 0.18078936049713185 2.8549 1.94586915330422 -0.2831695961939126
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.5176 0.00822117412400696 -0.3227817359014163
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.5176 0.16935474246716406 -0.21890877810007592
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.5176 0.3932802178196829 -0.26120288498978284
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.5176 0.7835473932098842 0.09144770502839067
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.5176 1.94586915330422 0.04054124341761627
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.8049 0.00822117412400696 -0.38338299367825074
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.8049 0.16935474246716406 -0.1526106362918683
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.8049 0.3932802178196829 0.06809341776508272
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.8049 0.7835473932098842 0.23623881239499545
9.925359341555673 -2.0893933404266862 -1.7077973668437234 0.8049 1.94586915330422 0.0014283379191891454
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.1011 0.00822117412400696 -0.26430617457086636
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.1011 0.16935474246716406 -0.15420246638548998
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.1011 0.3932802178196829 0.007297347883225461
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.1011 0.7835473932098842 0.07736211374148505
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.1011 1.94586915330422 -0.15857469612613728
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.6338 0.00822117412400696 -0.2856610972356792
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.6338 0.16935474246716406 -0.26043281774443977
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.6338 0.3932802178196829 -0.2256388155902544
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.6338 0.7835473932098842 -0.21032020148163938
9.925359341555673 -2.0893933404266862 -1.7077973668437234 1.6338 1.94586915330422 -0.2462785218062202
9.925359341555673 -2.0893933404266862 -1.7077973668437234 2.8549 0.00822117412400696 -0.30187976191166693
