# logM logSFR logZ z axis_ratio
9.650558 8.834982 9.086022 11.102259 9.543434 10.735070 10.145040 9.943872 9.759706 9.165313 10.394861 9.845852 9.857039 10.148816 9.847517 8.957351 8.963562 9.158929 9.491618 9.458927 10.765283 9.848053 9.311326 10.843710 9.397930 11.155018 10.686970 10.178558 10.258902 11.102946 9.560649 10.703820 8.872928 9.994882 11.125870 9.344467 9.153935 9.035139 9.336800 9.832971 11.014577 10.564361 10.185922 9.185258 9.289179 10.158463 9.157929 9.721458 11.048063 8.938172 9.153935 10.520055 9.955416 10.080821 11.017091 10.532131 10.312647 9.747226 9.350977 9.828426 10.607700 9.317870 10.944148 8.779625 9.913273 9.819730 9.715893 9.391198 10.246616 9.514277 9.925962 9.112599 10.884537 8.966806 9.603973 8.953935 9.560626 10.109863 10.247148 9.550259 11.037385 9.372177 9.355907 9.796290 10.163439 9.153645 10.070555 10.411517 9.817062 8.921749 9.129168 10.038133 9.485029 10.048880 11.105611 9.002785 8.911051 10.327772 10.576693 10.293652 9.125519 10.185938 9.540443 9.597180 9.163342 9.386331 11.170909 10.256002 10.015925 9.545559 9.756172 10.224626 10.423732 9.253976 9.510642 10.504973 9.250619 9.177838 10.025299 9.034649 9.872748 10.204939 9.485776 10.168930 10.811901 10.836482 9.086003 9.016691 9.221120 10.687032 9.433605 9.335081 9.767066 9.079955 9.327363 9.761441 9.835802 10.630951 10.080473 9.938436 9.716880 9.164362 9.304624 10.005311 9.546530 9.366404 9.014300 9.949410 10.018125 11.111398 9.140212 10.924720 9.602937 9.998968 10.464552 10.070262 9.578021 10.200320 10.075912 9.922990 11.112898 10.031354 9.449682 10.387400 9.454494 10.343145 9.028708 9.312490 10.549913 10.109535 9.832440 9.464618 9.353176 10.348568 9.296433 9.548126 9.762582 10.020138 9.517763 11.291046 9.265526 9.692011 9.114543 10.132127 9.132514 9.394390 9.976974 9.768069 10.226479 9.066977 9.464854 8.855483 9.754855 9.038291 9.366238 9.674130 9.580503 9.263755 10.057583 10.131411 9.882912 8.939109 9.848474 9.997270 9.833829 10.407751 9.827205 10.470143 11.031386 9.115510 9.349414 9.056614 10.195802 10.720027 9.632789 11.039406 8.888424 9.894649 10.131867 10.918148 10.863839 9.848490 9.455981 10.105102 9.504687 10.566827 10.727247 10.768330 9.118069 9.678541 9.928967 8.835681 9.990491 9.770231 9.468461 9.563862 8.928482 10.648914 9.362706 9.443378 10.482042 10.324725 10.025731 9.028437 10.216712 9.790387 8.812054 9.772980 9.516792 9.505235 9.070037 10.372971 9.826736 9.295952 9.137090 10.231511 10.877178 9.379140 9.843733 10.677654 10.474204 11.284070 10.873042 9.001778 10.321501 10.263549 10.332494 10.227474 9.974971 9.278312 10.104688 9.082786 11.269143 10.310686 9.508857 11.025232 9.944449 9.047750 9.582895 9.701924 9.846925 10.047414 10.708499 9.071013 9.062887 10.163110 11.138600 9.824273 9.369752 10.849588 10.257948 9.274855 8.782926 10.419312 10.331898 10.699122 9.299671 9.206466 9.479353 9.987288 9.052115 9.539383 10.323105 10.578719 9.714807 10.230278 9.564077 9.894295 9.968992 10.883617 10.336875 9.474899 9.153191 8.933933 11.259242 10.450636 8.963702 9.024825 9.686663 9.409905 8.959787 9.498265 9.077820 9.009798 9.357887 9.754621 9.705968 10.073460 10.106833 9.642767 10.589399 9.651801 9.852037 9.885306 9.668759 9.359033 9.382577 9.768352 9.733790 9.995469 10.964655 9.547893 11.187365 10.482343 10.521029 9.877343 9.911496 9.455418 9.404734 9.939252 9.541404 10.027407 10.893330 9.139089 9.157701 10.225124 9.801078 9.925962 8.881866 10.083138 9.476904 10.036251 9.163359 8.798423 10.352326 9.254290 10.703956 9.443316 9.567422 9.207194 9.002687 8.968537 9.941690 10.781011 9.648078 10.698105 9.748381 10.098941 9.975257 9.780668 9.283715 9.971948 9.220901 11.127921 9.383770 9.668814 8.945245 9.669246 10.071508 9.871287 9.396006 9.168163 10.541316 8.842255 10.089024 11.054485 10.371546 9.757549 9.905052 9.502870 8.891760 9.626283 9.605863 9.121910 10.360899 10.658592 9.422757 9.428618 10.034458 9.364120 9.195488 11.030435 10.074211 9.330658 9.061389 10.323031 9.735409 9.038291 9.876513 10.587274 9.623197 9.313756 10.376839 9.210894 10.213828 9.490518 9.269318 9.859480 9.222590 9.706673 9.568615 9.590339 9.346333 10.943794 9.306117 9.698367 10.139894 9.544483 10.098506 9.857868 8.962945 10.146175 9.657566 9.212931 9.028005 9.446574 10.611320 9.682836 9.511967 10.647952 10.906483 9.806730 10.657239 9.269952 9.012146 9.300953 10.971217 9.538570 10.629871 9.515745 10.731597 9.622166 10.176312 9.923064 10.585591 9.541067 9.368637 10.229492 10.458564 9.719393 9.598527 9.574064 8.926201 9.607956 9.900372 9.818688 10.214679 9.719283 10.430672 9.155328 9.603469 9.475836 10.428645 9.755378 10.353172 9.849483 9.523831 9.048785 8.840946 8.933908 8.771072 10.392306 9.903917 9.146639 9.351273 8.977797 11.058256 9.748608 10.662353 8.985100 10.342821 10.382083 9.872716 9.737864 10.055805 9.826695 10.389508 10.134172 10.604198 9.612133 9.648745 10.838045 10.016206 10.146022 11.053699 9.883760 10.492229 9.420779 10.265163 9.221735 10.133913 10.035929 10.027642 8.997071 10.909839 9.772152 10.035653 10.525308 8.801174 8.933952 11.144365 11.209272 9.217333 10.201626 10.163158 9.870082 9.795645 10.047878 9.703649 10.436982 9.532226 9.082179 11.094617 10.737507 9.763922 10.437514 10.224978 9.933498 10.899097 10.418883 9.839776 8.982138 10.860211 9.665875 10.550641 10.200228 9.797757 9.287865 8.878784 10.137484 9.820322 9.140473 9.797800 10.403575 9.259995 10.769565 9.320332 11.002760 9.606317 9.579401 10.758868 9.738559 11.094784 9.645396 8.942084 10.200835 9.516737 9.786763 9.823802 9.984737 10.091007 9.917305 10.751450 10.256130 9.296302 10.599213 9.793752 9.634017 9.563571 8.888655 9.482743 10.267097 9.241983 9.911481 10.025958 10.662387 10.181462 11.148060 9.922316 9.888663 8.900808 9.566715 9.517307 10.917399 10.617816 10.322634 10.451164 9.922796 8.940757 9.137233 10.584425 10.342487 8.922754 9.367303 9.553042 10.780574 10.921547 9.874200 9.045200 9.527558 9.788113 8.978087 9.963423 10.323884 10.500827 10.010357 10.436637 9.885049 9.348707 10.736125 10.997375 9.834737 10.244452 10.718922 9.802598 9.546924 10.432130 10.145417 10.525882 10.087385 8.824087 8.930230 9.377759 10.077125 10.451542 9.807589 9.086925 10.281125 11.097640 11.111145 10.603974 9.319446 10.497364 9.986030 10.169342 10.742819 10.042067 9.928535 9.173970 9.050699 8.998110 10.451736 9.312555 9.028083 9.185303 9.696126 9.404561 10.478889 10.436932 9.875389 9.755368 9.731991 9.846260 10.533587 10.356566 11.050504 9.644573 9.506241 9.880478 10.552296 9.706779 9.982315 10.029432 10.113668 8.818609 9.383012 10.313130 9.391133 10.047878 8.852838 10.114976 10.205852 9.453492 10.118958 9.802767 10.280974 10.122046 10.400105 9.281274 9.429299 10.173664 9.171057 9.900582 9.479592 10.404510 9.698196 10.125837 9.133539 9.597504 9.692143 9.705353 9.844838 9.817442 10.137670 10.903558 8.912545 9.698302 9.435454 9.587114 10.382469 9.611337 9.598996 9.448831 10.106982 11.160690 10.299779 8.938408 9.119454 10.100073 9.483321 10.253615 10.287081 9.315267 9.877440 10.719483 10.484520 9.302135 10.278392 10.167292 9.765154 10.491534 9.985035 10.083624 10.076825 10.282481 10.016819 9.432706 8.837992 10.666485 8.886469 11.131276 9.741982 9.389484 9.988319 9.551361 9.386225 10.044879 10.082058 9.889128 9.173874 10.186909 10.291933 9.799247 9.386669 9.984645 10.782896 9.032446 10.073995 9.549320 9.314106 9.154063 10.422083 9.708224 9.683211 9.521164 9.808446 9.090153 10.007746 8.933158 10.401972 10.327163 10.077541 9.634704 10.363484 10.352644 10.101757 8.841468 9.021644 10.146082 9.585498 9.229093 10.003335 9.477050 10.724332 9.574809 9.484494 9.296539 10.648738 10.070210 10.333872 9.833278 10.050738 9.576800 10.206589 9.878391 8.818565 9.608281 9.234440 9.313425 9.189009 10.507152 9.867610 8.799240 9.070333 8.947861 9.640117 10.540687 10.346609 10.152987 9.974568 11.208671 10.027098 9.776083 9.725662 10.708251 8.963729 10.616754 10.290510 10.796646 9.182919 9.731892 10.076449 9.278059 9.582613 9.785262 9.409698 9.807668 9.533172 9.454531 9.155002 9.951413 10.181938 10.280910 9.943626 10.575411 10.197086 10.431167 10.809022 9.955397 9.755549 9.580874 9.399266 9.278765 9.357748 9.974590 9.796192 9.711530 9.523940 9.162241 10.059128 9.637642 10.963159 9.402579 10.383903 9.239592 9.672964 9.453708 10.126651 9.600829 9.003519 10.027272 8.774690 9.823819 10.035305 9.403761 10.780956 10.184575 9.858174 10.223153 10.238074 9.257465 9.461550 10.820996 9.475663 10.125638 9.308105 9.418240 10.122809 9.357882 9.067768 9.449530 9.744461 10.977513 11.210600 10.621708 8.924738 9.445143 10.963293 9.107413 8.839446 8.907540 8.863790 9.266160 11.159852 10.143435 9.792696 9.810223 9.355561 9.364478 9.313527 9.833004 9.148243 10.112982 9.424765 9.445108 9.230109 10.330966 10.995969 9.572237 8.900226 9.818405 8.765937 9.477440 9.489573 10.578719 9.042058 9.632140 9.237905 9.703189 10.164764 10.597103 9.933120 10.249506 9.606835 9.744517 9.074965 9.171822 9.789182 10.093400 9.396183 9.775537 9.227747 9.968629 10.798227 10.120793 8.920972 9.127135 9.152543 9.650558 10.731591 10.149861 9.882801 9.074747 9.875134 9.357854 9.788106 9.124065 10.036831 10.550658 9.061112 10.668670 9.409904 11.014704 11.154587 9.417356 10.511222 10.677827 9.920653 9.730478 9.400343 9.835067 9.120022 9.655175 9.327575 10.155995 9.471625 10.224626 8.999676 9.788607 11.178900 9.407856 9.462910 10.243515 10.057529 9.739812 9.801350 9.189474 9.927992 10.084920 9.926247 9.473564 9.774106 9.625707 9.854425 9.183052 9.470443 9.993604 9.931366 9.145408 9.245219 9.862309 10.666485 9.077361 11.041247 8.853566 11.051664 10.430931 10.530162 9.987005 10.192720 10.038368 9.225194 8.962019 9.355474 9.191962 9.622249 9.787595 9.482065 10.364714 9.324475 9.362609 9.820348 9.971787 8.982029 9.906787 10.179273 9.616777 9.476460 10.821099 10.258200 10.124659 9.004253 10.012032 10.564374 10.381416 10.411477 9.023860 9.229514 10.401674 9.378045 9.101336 9.729738 8.999523 11.179765 10.220523 9.657686 9.957705 8.926381 10.341613 9.778103 9.263361 9.760544 10.206361 10.295606 10.102924 10.228936 9.437206 9.454515 9.204803 9.925133 8.998289 8.898276 10.068275 9.592983 8.859491 9.350929 9.450065 10.893848 9.888077 10.897185 10.569739 9.270019 8.977728 10.595288 9.435675 10.563799 10.752478 9.173836 10.275943 9.998223 8.755404 9.169279 9.185952 9.371654 9.576800 9.223619 10.279084 10.202217 11.042222 9.047644 9.924697 9.950132 9.608231 10.598803 9.441268 9.903063 9.485776 11.087180 9.392132 9.939492 9.900269 10.161714 10.355543 9.887984 9.445467 8.886421 9.721720 10.316279 9.932867 11.058658 11.207460 9.819730 9.554449 11.099901 9.335245 10.918345 9.700980 9.282396 9.179448 10.552755 10.472613 10.244449 10.340279 9.744199 9.528737 9.062809 9.342602 9.684046 10.128844 9.915577 9.004966 8.949149 10.955058 10.645097 9.284119 10.146227 10.247066 9.851267 9.753990 10.245120 9.658900 10.591302 9.291636 9.699842 10.772394 9.202406 10.181675 9.662722 9.968637 10.504673 9.662118 9.593666 9.719657 9.898269 11.022259 9.700229 9.951347 9.983365 9.982951 9.715158 8.862567 9.158929 9.297494 10.370603 9.974824 9.858810 10.369106 9.760543 9.786183 8.898141 9.145088 9.504745 9.182828 9.591407 10.439093 10.734721 10.547544 9.569691 9.793717 10.015936 10.559169 10.561744 10.137491 9.428543 9.672549 9.526919 10.478178 10.562583 9.530840 9.277147 9.187019 11.016089 10.930973 9.504916 10.696731 9.906545 8.970159 9.983251 9.745031 10.279933 9.749919 8.911463 9.002903 9.140473 9.799174 9.492132 9.618405 8.842516 9.409710 9.592165 9.529971 9.497278 10.303397 9.094335 9.020374 10.287048 9.844762 9.779246 10.890668 10.990286 9.032105 9.690580 10.112414 10.022356 10.052087 9.959164 9.705873 9.940318 9.254578 9.114815 9.107644 10.497398 9.007306 9.338462 9.758989 10.461194 10.096330 8.798150 9.155404 9.170260 9.778922 9.267538 10.673301 9.072468 9.863839 9.654310 9.270313 9.389442 10.107432 9.267597 9.327363 9.113286 10.378814 8.881755 9.627859 8.967987 10.026322 8.896134 9.339016 10.062015 9.725210 9.134569 10.138012 9.077018 9.543833 8.960398 9.550395 10.221099 10.040644 10.364114 9.488913 10.399568 9.426985 10.204007 9.563842 10.069647 9.490196 10.186084 9.091711 10.449136 9.643528 9.942909 9.792696 10.861802 9.927228 9.007368 10.536809 9.413983 10.293553 10.625010 11.051052 9.373040 9.804190 9.542998 9.787833 10.040096 10.066844 9.884641 9.970510 9.218929 9.177270 10.098173 9.183455 10.653235 9.599221 9.366567 9.356019 10.171152 9.427732 9.201094 10.027028 9.392872 10.197726 9.225360 9.898683 10.255208 10.640533 10.538446 8.889538 9.178756 10.082963 10.199010 10.055962 10.159094 10.466884 9.845697 10.717813 9.380153 10.499286 9.490220 9.475447 9.980205 9.827129 9.861495 9.950519 9.847841 9.619779 10.198418 9.948639 10.400554 10.099862 10.240443 10.348895 9.524112 9.237344 9.729630 11.029845 9.326499 9.810083 9.541404 9.090682 9.566981 9.033108 9.698957 9.362215 9.024829 10.123798 9.999310 10.520738 10.044699 10.404621 10.277245 9.157646 9.098611 10.101799 9.047519 9.575763 10.058161 10.013891 9.796836 9.014110 9.223632 10.958407 9.821311 10.523551 10.971195 9.148214 9.941195 9.921999 10.799127 10.196316 9.936703 9.886631 9.357455 9.251254 9.319873 10.099121 10.754882 10.210645 10.068930 9.459057 10.771004 10.333893 9.579698 10.782896 9.005506 9.624512 9.025655 10.257019 9.094639 9.983012 10.596980 9.445090 9.716581 10.516978 10.130869 9.830283 10.265302 9.691898 8.815396 10.376961 11.078531 10.204609 10.263044 9.345105 9.125489 9.504661 9.680666 9.311718 10.045096 9.676015 8.944386 10.508252 9.867331 9.316224 10.205103 9.053368 9.803311 9.353934 9.529533 9.220606 10.038401 9.118698 9.435148 9.832255 9.118957 8.966994 10.419784 10.187821 10.061576 10.251459 9.495843 8.909605 10.468486 10.861895 10.056997 9.241366 9.070476 10.170846 9.709856 10.466840 8.913980 9.766672 10.882148 10.177458 9.574474 9.447140 10.562877 10.733901 9.571402 9.778922 11.302538 9.822958 10.486354 9.617753 9.634411 9.935151 10.242319 9.142555 9.460263 10.149901 8.900027 8.811834 10.305942 9.243370 9.175303 10.481716 9.700054 9.698575 10.109978 10.399203 9.910919 9.671938 10.030348 9.039521 10.501536 10.050451 9.472865 10.514253 9.383168 10.626774 9.399810 9.637838 9.492326 10.712066 10.500832 10.370386 9.293935 10.323868 9.440010 9.905717 8.874728 9.427502 9.279420 9.529022 10.679544 9.823772 9.918420 9.302917 11.027263 9.800740 9.156164 9.967907 9.302978 9.816463 11.083324 10.098771 9.507371 9.318896 10.122217 10.013709 9.985050 10.543471 9.946848 9.740838 9.697145 9.453904 9.318050 9.705586 10.022858 9.182372 9.427359 9.885711 11.275314 10.726062 10.676014 9.154398 9.897874 10.495336 10.298943 8.939044 9.930617 9.167223 9.913615 9.415706 10.278780 10.104367 9.565941 9.700854 10.262555 9.446737 8.767717 11.084775 10.767552 9.751439 9.193490 10.840629 10.932119 9.701924 8.908065 10.299773 10.092580 9.411860 9.997136 9.449629 9.364434 9.890191 11.121116 9.887237 9.321298 11.218824 9.616073 9.774479 10.182797 8.882394 9.709918 10.436109 10.803045 9.307486 9.348316 9.956317 9.948863 10.206351 9.489135 9.646930 9.374054 9.281744 9.308887 10.014102 9.677430 10.108475 9.803627 9.105499 9.957992 11.001281 9.035139 8.812267 8.979104 9.512996 10.375449 9.392014 10.132607 8.910530 10.746199 9.059005 9.602788 10.394454 10.205629 10.073589 9.642111 9.584400 10.851570 9.203104 9.769985 10.238315 9.363555 10.330967 9.441295 9.413983 9.908993 10.242955 11.074510 10.003335 9.967343 10.351046 11.048755 10.145404 8.957448 8.959124 10.093215 8.800726 9.585335 9.518165 10.438819 9.330921 10.264724 9.276645 8.923871 9.838023 9.490431 9.834131 9.902496 9.065277 10.164445 9.803378 9.828820 9.255679 9.588257 10.418895 10.161880 10.157850 9.635048 10.623937 9.711617 9.704996 10.365996 9.799296 10.350283 11.077130 9.351724 9.253976 9.330915 10.411812 8.912117 9.570358 10.430250 10.152708 9.852182 10.129507 9.638945 9.741875 9.819284 9.901428 9.219949 9.534814 9.915804 10.251286 11.000695 10.179925 11.040775 8.859668 9.216614 9.905052 10.031909 11.050373 9.859696 8.954214 8.866496 8.953935 10.794782 10.964717 10.552187 9.260928 10.242430 10.243889 10.091133 9.869585 9.509156 9.125673 9.716431 9.120814 10.960464 9.312148 8.920773 9.947249 11.014887 10.035833 9.822839 10.050193 9.668181 9.823071 11.048005 10.011745 9.102654 9.468081 9.346475 9.414662 9.700917 8.953391 9.663437 9.131248 9.849792 10.109884 9.134123 9.881408 8.916704 8.950125 9.733701 9.215615 11.012267 9.323591 9.937535 9.841631 9.786602 8.967247 9.838241 8.773974 10.522048 9.200656 10.277245 10.246610 9.652974 9.848821 10.573343 9.886840 10.662781 9.204934 9.684039 9.903781 9.705240 9.500881 10.021341 9.250652 10.059611 9.968439 10.229517 9.512393 10.312317 9.218494 9.443066 9.354741 10.299776 10.146826 10.305919 9.867989 10.731353 10.048078 8.767663 9.643581 9.042951 9.735433 11.171593 9.467691 9.197962 10.160748 9.178659 8.931649 9.388715 10.744538 9.677231 9.318748 9.646133 9.940767 11.108357 10.005354 9.547283 9.854694 9.042102 11.038742 10.450354 9.839241 9.397215 10.104688 10.043355 10.320447 10.101411 9.996203 10.085298 10.784549 10.320796 10.669766 9.880923 9.325958 10.385258 9.774014 10.450658 9.014808 9.381055 10.745731 9.789078 9.329169 9.137874 9.658545 10.029856 9.867771 10.402528 8.982240 9.024404 10.261837 9.661369 9.150123 8.969060 9.668136 10.126707 9.737624 10.023542 9.428336 10.089745 10.947351 9.658402 9.293785 9.263836 10.030672 9.695651 9.860008 10.859149 10.102538 9.855805 9.624318 9.828269 9.368245 9.009825 10.652563 9.805316 9.383182 9.157012 9.821241 9.807004 9.090686 9.354636 9.353857 9.213345 9.620940 10.121157 10.098819 9.935863 11.170178 10.185827 10.257713 10.768708 9.873077 9.054957 8.934267 8.907070 10.521467 10.802520 10.097814 9.582188 9.453347 8.809913 10.322646 9.252995 10.319280 9.220554 9.781388 10.522283 9.650100 10.620710 10.289049 10.341296 9.125636 9.361423 9.083052 9.608315 9.126700 9.178663 9.814669 9.269526 9.976778 9.563592 10.019873 9.914839 9.039602 9.232265 10.260318 10.093198 10.476375 9.907257 9.074767 9.944273 9.089692 9.644130 9.989876 9.990781 9.096450 10.859289 9.036318 9.506857 9.514540 8.815205 9.870620 10.427331 9.811537 8.833679 9.391128 10.737003 9.819879 9.220528 10.143352 10.533231 9.818351 9.715958 10.179579 9.703742 9.556903 9.102440 9.734821 9.801976 9.963987 10.024052 9.697609 9.777813 9.900410 9.978485 9.613211 10.423539 9.861387 9.187075 10.016140 8.959384 9.809852 9.149324 10.673894 8.928921 9.556294 8.848860 10.881530 11.022905 9.586230 8.859277 9.177810 9.781999 10.870920 10.365721 10.277895 9.879363 9.191376 8.926268 9.323932 10.488270 9.832875 9.197384 10.006633 10.998150 9.537207 9.172205 9.045083 11.045792 11.199643 10.047009 10.275454 10.162822 10.276709 9.566916 9.578453 10.546532 10.389643 9.108621 11.201750 9.506353 9.236186 9.062366 9.624912 9.533348 8.936910 9.952107 9.158892 9.856568 9.505185 9.926281 10.500162 10.792869 10.054732 8.811081 10.292239 9.893290 9.647102 9.295376 10.460723 9.337378
